,date,num_friends,num_photos,num_reviews,review_id,review_text,username
209,11/18/2014,0,0,1,rg28HNhsbTJVTlkIUx62Xw,"These people make me happy !!!! I was just reading about qualities of happy people .... And our server tonight defines happiness ... And the food was great... We had the Chinese broccoli which my kids ate the whole plate because the sauce was finger licking good, orange chicken which was lightly battered ... And shrimp lo mein ... Aaaaand we got at the end a plate of beautifully cut oranges , cookies and a fortune cookie! What a great local spot to get some good Chinese food !!!! The ambiance is so simple ... Love it!",Mik A.
210,11/16/2014,0,0,33,pjFJJMtPSVEmEszAaq4REQ,"Four stars that could have been five except for the fact that we made reservations and we sat and waited. They almost took a walk in ahead of us. Just before we started our protest, someone acknowledged that we were the reservation and were to be seated immediately.  Having got that out of the way, the food was terrific! We followed some of the previous Yelp recommendations and we were not disappointed! Everything was very fresh, not greasy, and the flavors were spot on. Wish they had a better beverage menu. Tap water and hot tea fell a little short for us but then again we were looking for a cocktail or adult beverage to accompany our meal.  Service was fairly attentive but it felt a little rushed (yes, they were busy). Overall this is the BEST Chinese food we've found locally. We will be back for sure!",Sherri C.
211,11/8/2014,0,49,35,9W7U_foBoeOMWeGHy_DxDg,"There's nothing on the Green Dragon menu that isn't absolutely delicious! Love their lunch specials too, which include soup and rice. Portions are good and everything is FRESH! (warning: fresh translates to slight waits sometimes while the kitchen makes your order so be patient...it's worth it!)",Elizabeth D.
212,11/5/2014,0,0,41,24C6hYunuhZJe6qvTT77_w,"As a regular here, I am so glad this place is rocking the yelp reviews. I've only been disappointed once with the szechuan shrimp, but everything else is DY-NO-MITE. Soup, rice, noodles, main dishes...all awesome, all huge portions. Yes, 5 stars...as good as it gets.",Kristen D.
213,10/18/2014,264,203,195,K3T_957KoZA3aFwrbKlTfw,I ordered take out from green dragon on my drive there thinking 10-15min would be sufficient time to prepare the meal. ,Allen M.
214,10/8/2014,310,107,29,pwpg0jsDwoltwiPQsg0w8g,"I tried Green Dragon for the first time yesterday with my family. It's definitely the best spot for Chinese food in Eagle Rock. We tried the fried wontons, house special fried rice, and the sweet and sour shrimp. The Kung pao beef was my favorite. It had tons of flavor and the beef was extremely tender. The Food came out pretty quickly, but once we were served, we didn't see our waiter again for about another half hour, which was strange considering we were the only customers. Overall, I would def recommend this place. But warning, parking sucks!",Alexandra P.
215,10/4/2014,208,0,9,cuUr7TeAhR0zyYtB9FNH6A,"I swear to Thor, God of Lightning and member of the Avengers, that this place has the BEST fried rice I've ever had. It's incredible flavorful, with each and every bite.",David B.
216,9/30/2014,0,0,1,PUW_3SUFfCUX77taDDSg3A,<br/>,Wei G.
217,9/25/2014,59,17,118,UF5DocpYs-o7KuOxpvW4vg,"Green Dragon Eagle Rock is still our ""go to"" for great, fresh and delicious Chinese food. This is a family owned and operated business, so they take care to offer great value. Keep up the great work.",Gary D.
218,9/23/2014,12,0,22,JZeWumLdkHB7zfIX9gH0TA,"Smart move of making a chinese restaurant here in Eagle Rock. That was one thing that was missing. I mean we have Panda and Ok Chinese, but ... it's Panda and Ok Chinese.",armen r.
219,9/22/2014,3,0,84,ioNTunye6rDaZq3RYCzJzw,Thank you Yelp!!! Leaving church and wanted to find dinner. Yelp suggested this place and all I can say is dang!!!  Some of the best chinese food ive had in Southern California. Just tell the staff what you like and they will customize your order. You wont be sorry.,John S.
220,9/19/2014,16,7,5,G76oJzOuQh4_0Z52PtIJEw,Came here to have the salt and pepper pork chops after searching yelp for quite some time. I drove 30 minutes on the hope that my craving would be satisfied. ,James K.
221,9/17/2014,0,5,11,ROCx9eZ4mggEAXIvNgf37A,"Hey, the environs are a bit on the utilitarian end of the spectrum, but the food is outstanding and worth the little bit of extra wait that gourmet meals take to prepare. We had a perfect blend of savory and sweet with our selection of "" Shredded Chicken Breast Over Spinach"" paired with ""Chinese Surf and Turf (chicken, shrimp, and beef) Gan Pon Style"". The portions were bountiful and much more than you would expect from food this delicious. We ate and we ate and we ate and still couldn't knock off the full meal even with our hearty appetites and solid determination. I especially enjoyed the experience of following each bite of the chicken spinach dish with a mouthful of the delightfully-prepared beef. The proprietors are fun and lively and engaging as hosts and made a number of visits to our table to assure our happiness. A great experience that I will look forward to re-visiting again the next time I visit Eagle Rock.",Thomas R.
222,9/15/2014,0,0,2,BK5oO4wR8lBmUrQNTAaIGQ,"We just moved to the neighborhood and didn't have any food in the house and thought chinese take out sounded fun. We realized it was 5 min til closing time and figured we'd try to call but expected them to say it was too late. Not so! Not only were they super friendly, even suggesting dishes when they learned it was our first time, and tried to help us plan a meal where everything would go nicely together. The food arrived quickly and the delivery guy was very friendly as well. And the food was amazing! Moo shoo, spicy green beans BBQ pork all really really flavorful and large portions. Will for sure eat here again!",Katrina T.
223,9/14/2014,6,0,6,flB2xLWAP4uwqjI7hnxOSw,Not authentic Chinese food. But clean and nice service.,Jiang X.
224,9/9/2014,83,2,12,HzrwImT22ncZw_XJS5IBww,Came here in a rush since my lunch is only 30 minutes. They accommodated and were super prompt with our food without hurting the quality of it. The beef noodles were really good and the orange chicken is tender and not greasy AT ALL. Definitely coming back!,Laura G.
225,9/5/2014,0,0,4,iVjTc2qz7tefmY-uCfVBNQ,I love this place. They have a great lunch special during the week. ,Louanne H.
226,9/1/2014,2,0,97,HeM-0VDu-OxQDgysyNVcHg,"I don't usually like Chinese food (too greasy, too fried), but this place was amazing! I ordered delivery and got recommendations from the super helpful (and super friendly) gentleman on the phone. And delivery was crazy fast!",C R.
227,8/29/2014,28,154,96,5VV7YlmWdPEjpPe0ODMBSg,"I finally made my way over here and am so glad I did! It was some of the best Chinese I've had in a while. The Kung pow beef was a giant plate of straight beef which was tender, thick big slices. Very juicy and flavorful, great quality beef. The wor won ton was delicious and very fresh. ",Elise A.
228,8/29/2014,25,1,10,Fq1E7FvdI-gQ6lWpNOYXsg,"We have been here quite a few times already, we really like the service and the food is great. If you see something that you like on the menu that is not on their lunch special, you can request to have it made as a lunch special (smaller portion but come with egg roll and few pieces of fresh orange). So far we've love everything we tried, but just note that nothing is really that spicy. So if you're looking for that kick in Kung Pao chicken, you might be a little disappointed.",Penny S.
229,8/23/2014,0,0,20,NDT5lZYVsKAOvmlpLveMGQ,"What an excellent restaurant. I have been looking for a nice Chinese restaurant for a while now and I am so glad that I found it through yelp. All the positive comments are true. The food is amazing ; the egg rolls, the chicken salad, sweet and sour shrimp, the kung pao chicken, the chow mein and wow specially the fried rice. The service was excellent and very friendly.They made my family and me feel very welcome. The prices are excellent for the amount of food that you get. The place is nice and very clean. I will be coming back again.",Rosa J.
230,8/21/2014,175,21,25,veeS7TQ57CY5bFiAr-99Yg,"A decent Chinese restaurant within walking distance of my home! Yes!! I've been to this restaurant a couple times and for the most part their food is delicious. My go to items are always lettuce cups and their pan fried noodles. I can eat pan fried noodles for days, and their house special hits the spot - especially since it's very crispy, just the way I like it. Their sweet glazed shrimp is pretty good for the first few bites, but after eating a bunch it starts to taste a tad bit sour. Eat a few other foods and return to the shrimp and you'll be in heaven once more. Trust me.",Charmaine F.
231,8/20/2014,63,21,32,IA4NqDUvCs79LAiMFcFulQ,"Love love loooovvvee their pot stickers!! Conveniently located right on the main drag in Eagle Rock, parking can be a bit tricky but it's a minor thing, being in such an old complex in need of an update.",Jen B.
232,8/8/2014,3,7,15,2ikl20QYSULI28n96tyYSA,"I am not a Chinese food fan, but my husband and daughter love it. After many recommendation we decided to give this place a try. I order chicken fried rice, my daughter got veggie chow mein, and my husband got the spicy shredded beef. The food was really good and the service was excellent especially since we showed up at 8:45 pm 15 minutes to closing time. Recommend it and will be coming back",Monica S.
233,8/5/2014,118,0,8,elhLYBgCWo2X9vrWdgYo2w,"I love that Eagle Rock finally got great Chinese food. The food is delicious and the portions are big. I've liked everything I've tried and been there numerous times now. But what finally sparked me to write my review was the considerate staff that called me the next day to let me know I'd forgotten my wallet on their counter after picking up my food the night before. All of my cards - and cash were there. It was much, much appreciated. Just another reason to stay a loyal customer.",Mike Y.
234,8/2/2014,11,0,20,yB7Ng15CgILPhnUlMO-pUw,Very solid Chinese food! The dumplings were good though a little thick. The Kung Pao was really delicious and everything seemed very fresh with quality ingredients. Seemed somewhat healthier than most Chinese restaurants. Good stuff. I'd recommend it for sure.,William R.
235,7/17/2014,2,11,9,sAaitMYlyMsAltsz3l3hQw,"Good clean food, well manicured meat and super nice people. I recommend the Szechuan String Beans, Crispy Orange Chicken, and Kung Pao Beef...perfect trio. Generous portions and fairly quick delivery. Only thing I wish they had was drinks to go that are not soda. Make sure to try this place out, you won't be sorry.",Hutch L A.
236,7/17/2014,103,7,7,dsbXQf2SB0bsYXEmPNjmYQ,"Totally surprised at how much larger it is inside than it looks on the outside...but, besides that -- yummy food! I went here through recommendations of friends from my church and was really impressed. I recommend the salt and pepper shrimp (with or without the shell). And the fried rice is good too! It's basically family style, order a plate - share with your table kinda thing. The part I thought was ber cute is at the end of your meal, they give you a small plate that has a almond cookie, an orange and a fortune cookie. So it's a refreshing dessert like plate for you! Good experience, friendly staff. Definitely will go again.",Ellie T.
237,7/9/2014,2,0,1,aM8PAO6ocnaRFqnxfyKKCw,Great food and great environment! The prices are good and there is a variety of Chinese cuisine!,Patrick C.
238,7/6/2014,239,7,23,ULpmRYhhAcww4cTmsZZDVQ,"My girlfriend and I found this spot on Yelp, yesterday evening, so we decided to pick some up to go. ",Austin C.
239,7/6/2014,65,24,218,sNl7ZqjaUmLt5vm0HZ15-Q,"Very nice place. Probably worthy of five stars - just give me some time! This is another one of those places that I drive by regularly that I would have never gone to had it not been for Yelp. Thanks, Yelp!",Vlad W.
240,6/30/2014,0,0,30,71WtWq1IRVq7to6a30ml4A,"So surprised at how high quality the ingredients and cooking are!  Everything about the food screams quality! Super fresh fruits, delicious non greasy meats. Yeah, the meat is very soft. My friend and I love this place",Randy M.
241,6/29/2014,0,4,42,CBjR3qzJ2Lxm803o7vWlvw,What? No! This place gets way to many stars. It's gross! The environment is bleak and the food is too. The only reason I give it two stars is because the employees were nice and attentive.,J C.
242,6/10/2014,76,2,287,eIEZ1KQB-drC5Fvoz7QdIA,Who would have thought to have such a nice little gem tucked away in such a sleepy town as Eagle Rock.,Calvin F.
243,6/5/2014,1,0,6,MtWAwoeC-9XRfxbalQgefA,"Dine In, Delivery, Take-Out. This place has got it goin on! House Fried Rice is the best fried rice I've ever had (and I'm not a huge fan of fried rice). It includes shrimp, chicken, and pork (OMG the PORK! is soooo good) No matter what you decide to order, do yourself a favor and order this fried rice as a side dish or even a main dish. You will thank me later. The Crispy Orange Chicken is a specialty and now I totally get why. It's perfectly crisp and tender at the same time. How do they do it? The Beef Chow Fun with Black Bean Sauce is very tasty and the meat is tender and cooked to perfection. Kung Pao Chicken is not too spicy but still delicious and the peanuts add a perfect crunch. They don't overload with sauce on any dishes and none of the food is greasy its just perfection! Even their white rice is amazing. ",Catherine J.
244,6/4/2014,4,0,48,cFiTjijyO8L5K0fSCoLEEg,"I like. My Chinese wife likes. Food quality, pricing, service is great. This restaurant does a great service providing hot Chinese cooking for all of the pretentious ambiguously gendered skinny jean- Iphone users of Eagle Rock. Thank you, and please keep the immigrant dream alive through good cooking and capitalism.",Karl H.
245,5/25/2014,8,1,18,oq_oS-uWxypLZw-9TWGHig,Food tastes great and they give you a lot. Doesn't make you feel all f'ed up after eating it like lower quality Chinese food. Definitely get the food to go...interior isn't that great to eat in. White rice is a dollar extra...which is kinda ridic,Phillip C.
246,5/10/2014,1,1,16,UTF_HufHkT9VNgWld8CkBA,Great customer service -- everyone is extremely nice.,C F.
247,5/4/2014,1,9,16,EgMF2xl0isTiy9vuCqQb2A,"We decided to check this place out because of some of the reviews on here. Boy was it worth it. The pork dumplings and beef with rice noodle were delicious to start off with, but the stir fried fish and kung pao chicken were terrific! 5 stars",JD W.
248,5/4/2014,0,0,1,87ZUWT5h1WgMARcGCipq6g,"It is not the traditional greasy salty Chinese food loaded with MSG. It is a much improved, much healthier version of authentic Chinese food that is tasty in a gentle and delicate way. In addition, the place is clean and the service is awesome!!",Joe B.
249,5/2/2014,21,4,14,vBKStLU1--s0k0sQznvQSg,"Great Chinese food close by, again! Food is awesome, it's not too salty or greasy like most Chinese food tends to be. It's a family owned business, it's nice to see that instead of cheap food chains everywhere.",Milly A.
250,4/28/2014,3,0,15,P0G1xFuhGzkKMe4uamv4yQ,"Finally, we found a Chinese restaurant that we could recommend! Our niece ordered the food and all of them were delicious. The fish fillet was crispy, the honey walnut shrimp heavenly, the bed of white noodles crunchy. My husband loved the Pan Fried Noodles.  They even gave us a nicely arranged dessert plate of cut fresh oranges, almond cookies and fortune cookies. The place was neat, the tablecloth fresh and clean. The owners were very friendly and attentive. We will go back to this place definitely. The place is in a kind of mall with many parking spaces. It is nice to find a gem in our neighborhood.",Donna F.
251,4/1/2014,6,0,23,NI-YWPzB9ybz-lOoTOykuw,"It's your local Chinese joint. The family that runs it are so sweet. The food is generously portioned and tasty. We often do take out, but dine in sometimes too. The healthy options are definitely less greasy than some other dishes. The dinner option adds some appetizers, soup, and rice to your entree. It's a good value. They are very accommodating to families with young children. We like them!",J M.
252,3/31/2014,0,0,7,MimVkzANp93vzMAn9YCDzQ,Fried Wonton is our favorite Appetizer here. You should have this and it will really keep your appetite! The service is fast and the staff are very nice.,Mj M.
253,3/23/2014,72,17,153,fUDZCqAw3nzqqDondxMvlQ,"I'm not sure what the haters who have reviewed this place are used to eating (Panda Express?), but I'm Cantonese and this is the kind of food I grew up with.",Michelle C.
254,3/18/2014,0,0,8,PO-qREvHyusReGtoxkUU0A,"WTF? Your restaurant is the only one I ever been to that consider. . . rice, a very small amount of it... as side order! That is not the way my generations and generations of the FAR EAST do business!",Michelle L.
255,3/9/2014,9,51,78,ZiFyk42fnqnmPnWUGhwOyg,"Good food. We ordered the Kung Pao Chicken and the Beef Lo Mein and one order of egg rolls. All of the food was decent (I don't eat beef so I'm not sure about that one) but it didn't have any pizazz. It was just good. It wasn't great, I wasn't wowed. If my husband wanted to go back, I would but I wouldn't recommend it myself. I should probably also say that my husband is from Miami and eats a lot of Chinese food when he is there. I usually eat Thai. In any case. You should try them out. You may Love it.",Shareon S.
256,3/4/2014,6,0,22,5nzAsVFnOIIVgSEtbA9UqQ,"Convenient location with plenty of parking. Pleasant servers, but unfortunately the food was mediocre at best. I ordered the Kung Pao Chicken which is usually hot and spicy, but it had very little red peppers and was too mild for Kung Pao. I can't believe Yelp reviews gave this a high score, oh well, back to the hunt for good Chinese. This place doesn't make the grade.",Linda S.
257,3/3/2014,24,9,34,RnkjcbZCfWsvHtbgHEzk7g,"Absolutely amazed! This restaurant is what gives Eagle Rock such a vibrant and dynamic environment with so many cultures and culinary places to visit, Green Dragon is a must try! ",Ryan J.
258,2/27/2014,7,10,66,GtkcPj9IPNo8rSIiSOP3PA,"I've been here about 6 times and I think the food is very good and plentiful. The prices are reasonable and the service is fine when there aren't too many people. The owners are friendly and always courteous. I recommend the egg foo young with chicken, pork or shrimp. I like the fact that they give you 3 little desserts, a fortune cookie, an almond cookie & a fancy cut half an orange! This food may be Americanized but it's good enough for me. I don't need to go to San Gabriel or even Chinatown.",Ruben I. N.
259,2/26/2014,70,1,11,S0RNZ_5v_6ucSfbVfPieDA,Such a great place for Chinese food. Went there tonight with my family and it was great! Ordered the beef broccoli and Shrimp Lo Mien so good!! And another great thing was the service everyone is so nice and attentive. I would definitely suggest to other friends.,Jessica N.
260,1/31/2014,770,597,811,pZPsqzj9-6codAfib42mAQ,Green Dragon is our go to local Chinese restaurant whenever we're too lazy to drive out to the SGV. I can't say it's the BEST Chinese food I've had... but everything has been pretty good and they're very friendly and welcoming.,Clara K.
261,1/27/2014,12,0,2,u4Ju7JNH9QJsqgqJ0qDVvw,"Randomly picked this place for lunch today without knowing anything about it. Really wasn't expecting too much considering it was in a strip mall that seems to have a new business every week.  I am so glad that we picked it though. Enough good things have been said about this place so there isn't much to add.  I would give this place 4 stars if located anywhere else.  The fact that it's in Eagle Rock and they deliver puts it over the top for me.  I will definitely be ordering from them soon. Finally, decent Chinese takeout in Eagle Rock!",Kenneth J.
262,1/26/2014,120,1091,974,tAifVqbP3TYnXT8RmL9CEA,"This is a very good place. Owners are great hosts. Food is delicious and plenty. Had Beef with Green Beans, Orange Beef, Pork Fried Rice and Chicken Pan Fried Noodles. Loved them all.  ",Denny B.
263,1/25/2014,6,3,40,1vVxbM_aP3IOCcHn6-Ijgg,"This is the great old-fashioned Americanized Chinese food I've been looking for in Los Angeles. Don't get me wrong, I love the traditional Chinese Chinese food that one finds in Alhambra an San Gabriel, and make the 20-30 min drive that way usually once a week for dumplings. But on a night where you want the Chinese food that is found in the rest of America, the kind with the predictable menu with nothing you haven't heard of, Green Dragon is the place. It's not too greasy, it's not too expensive, it's just good ol' ""Chinese Food.""",Aaron S.
264,1/22/2014,3,11,26,5PidGUVR8ojOMyYxQYvwbw,Been 10 months since my first review here...they now have music and less noise in the kitchen!! And they are soooo friendly!!!! Food is super fresh and we never leave disappointed or hungry!!!!,Michelle A.
265,1/18/2014,36,0,3,_4vl3jD6iDjG8zMNAtzJRA,"Can't always get downtown when I want authentic Chinese. So we've been looking for a solid neighborhood spot in Eagle Rock. Found it! For what it is, food is tasty. Owners are very pleasant & family-friendly. Service was excellent -- a lot of hustle (but not chaotic). This was only my first visit -- of everything we ordered, I recommend the *Singapore* noodles. Don't let your eyes get the better of you though, portions are generous.",La Mont T.
266,1/14/2014,116,1550,268,BE--5SgH1K-Qeb2nOLVnGg,"This place is an average okay. I ordered beef with orange peel sauce, hot and sour soup, minced chicken lettuce cups and chicken pan fried noodles. Out of all the dishes we ordered I enjoyed the hot and sour soup the most. The beef with orange sauce was way to sweet, and you really couldn't taste the beef. The lettuce were okay and good serving. The pan fried noodles were a big salty. If you are craving Chinese food- schezuan style and don't feel like driving to Chinatown, this place is okay. Authentic enough and good to fill your tummy.",Rhonald N.
267,1/9/2014,92,10,45,i37Ydh9HA6BP9HiZOkfnBg,"Ordered out for some sweet & sour chicken (pretty yum!), pan fried pork dumplings (the best I've had in awhile! Two thumbs up!), and some very satisfying wor wonton soup! ",Sofie R.
268,1/6/2014,1,2,15,STGoFQWyvZoEoQmUz42ohw,"Great, flavorful food! Dumplings are a must. The delivery person was fast and very nice. We usually take out, so I can't speak for the dinning in experience.",Rachel G.
269,1/4/2014,131,0,10,BqGF1FazKxlj7BU4Z3fXbA,One of my favorite places in town. They're hot and sour soup and fried rice is one of our favorites. We usually order take out an average of once a month. Definitely check this place out.,Kim E.
270,12/27/2013,0,0,24,FHryMfEftyd1EMGWGwuoeg,Clearly the folks who give this place high marks have never ventured 7 miles south to Chinatown and/or have no idea what quality Chinese food is supposed to taste like. ,Markus H.
271,12/26/2013,66,3,3,7JeqAaaD41OOWgbs0FeDoA,"Hands down, the best Chinese food I've ever had. We eat here at least three times a month and have never been disappointed. The service is always outstanding, and they'll deliver if you live close by.",Jen P.
272,12/22/2013,77,98,283,E1br-P8EQtoN_xAWZLD_cA,"Open on Sunday, yes!",Carlos F.
273,12/13/2013,0,28,9,-jK9TmCd7myVY9SLwkUHrw,"Good food at reasonable price. Love their lunch special & wonton soup. Unlike other Chinese restaurants, this place is very clean.",Thomas C.
274,11/21/2013,133,0,7,vXFgZAcZQpRbBcGu2DxKUg,"Fresh, fast and very delicious. We got hooked the first time we ordered take out. They really are thoughtful with everything from food preparation, packaging food for freshness and we like the way they package condiments, fortune cookies and almond cookies in one plastic bag... its the little things! We really like the dumplings are a must every time we order. ",Mat H.
275,11/18/2013,0,5,21,pEw2_VZrKdZKyeFgEJ7xBQ,"I have lived in Pasadena for 12 years, and I have always wondered why there isn't any good Chinese food restaurants in a community of so many Chinese folks!!! Yes, we can drive down to Monterey Park or San Gabriel... but I have longed for a local restaurant with the same quality food. I am so happy I found Green Dragon!!! The dishes are very standard ""American Chinese""... But done very well, I think. But I'm an American Born Chinese person, haha, so it suits me just fine!",Madeline Y.
276,11/14/2013,21,1,33,OmRaIfPbCfHWkKbU4vUNqA,Its hard to change your 2000 year old dishes to suite American tastes.,Esteban A.
277,11/3/2013,58,43,10,ohhkVpMyx8RsBFJGEFFnOQ,Waited for 55mins on our food to go! Instead of apologizing the Waitress/manager told us to call in our order instead. I'd rather go to china town or monterey park for some real chinese food. Too pricey for some mediocre chinese food.,Hazel C.
278,10/31/2013,16,0,17,Iu4hZ1PSxWjEFHgrIwnAWw,I love asian food in the San Gabriel Valley. I hate driving there. Green Dragon keeps me local with quality Chinese food. Service is sufficient. Dumplings are great. The home delivery was sufficient. I will continue eating here!,Robert S.
279,10/30/2013,0,0,21,GdhQCuAu2m0tAJxk5QALSA,We were so excited to find a Chinese restaurant close to home and this one has not disappointed. We've tried a good portion of the menu (since we come often) and have many favorites. These are just a few:,Patricia T.
280,10/25/2013,56,7,31,WhreGhvhoRXEdqYUOkYoXQ,"This review is on a delivery order from today. My girlfriend and I ordered the wor won ton soup which seemed to have good reviews according to Yelp, this certainly wasn't the case this time. The won tons were mushy and the broth seemed to lack flavor, however, was extremely hot upon arrival. We also ordered the honey sesame shrimp which were crispy and flavorful! In addition, we ordered the house special lo mein which not only was lacking flavor, but the shrimp inside were extremely fishy and dirty tasting, the pork (if it was even pork) had a weird distinctive flavor. Chinese food is my absolute favorite and I don't get to indulge too often because my girlfriend isn't as big of a fan as myself, I'm just so disappointed in the quality of the food and the inconsistency with the reviews. This is the first and last time I eat here.",Jessica F.
281,10/20/2013,233,20,18,_IJwc2RCXX-UpKAuyvC8og,It's all about the Wor Wonton soup here and the steame pork dumplings. If it isn't my favorite Pho 87 ill be driving here for the wonton. Great service and prices with quality dishes perfectly prepared will make sure you leave this place happy.,Warren L.
282,10/19/2013,24,22,15,G6VQi-mgGTUd-lUd-jP_gA,"I ordered the tasty shrimp because frankly, the picture on yelp looked amazing. Guess what... It was! I ordered some chopped green onion just to sprinkle on top and then once I added a heavy dose of white pepper to the dish, magic! My mouth opened and started to flow brine like a suicidal oyster ready to be shucked. ",Jamie W.
283,10/13/2013,0,0,14,pek632ILaaViRflV3qa58w,"everything fresh fresh fresh.  if you order a vegetable dish, they ask - vegetarian or vegan? (different saucing, seasoning) . first time went with friends. 4 days later ordered delivery. 6 days after that ordered delivery again. tomorrow going with 7 people.  ",Judy S.
284,9/29/2013,3,4,23,D45a4bNYtyCspv-Ixb0O0g,"Wow! I am so happy to find the Green Dragon so close to home. Our dinner was cooked perfectly. Crispy lemon chicken, with the sauce served on the side allows you to add just the right amount of sweet tartness without overwhelming the dish. Plump potstickers with a chewy texture-- delicious. And the green beans were crisp, flavorful and fresh! Complimentary Hot tea served in a pot, juicy orange segments, almond cookie and the mandatory fortune cookie finished the meal perfectly. I only wish I had known they don't have their beer/wine license yet. ",BA T.
285,9/28/2013,0,0,1,bGSxXpowjqxTbfrUxmmS_g,Very good food.,J.G. G.
286,9/17/2013,54,3,29,OpnkL2Y3HMn6r_NpRdNaLw,We order from Green Dragon about twice a month. I'm not typically one for Chinese food but I definitely don't mind this place. The guy that usually delivers to us is super friendly and our dinner is always hot when it gets here! Win!,Danielle C.
287,9/16/2013,4,26,29,YpMCz0VZfy4Q52QeQ09a-A,Yum! I'm giving this 4 stars for being really good local fast Chinese food with delivery!,A K.
288,9/11/2013,543,42,47,JtcGHJV1JirWELFavilNWg,"We've ordered Green Dragon delivered twice now and it's REALLY good! This is western Chinese food, the kind us white folk grew up on. If you know what I'm talking about then you will know it is hard to find good western Chinese these days.",Winter M.
289,9/9/2013,74,0,5,i7i8rD8eU_xlA8-nEnMZTg,"I agree this is the best Chinese joint on the NE side of LA. Large fresh tasting portions, great service, and very clean. Check it out",Samuel L.
290,9/4/2013,5,1,25,kvA7XGnsi1cj_I90-P16-A,"I absolutely love this place! The Szechuan eggplant is the best thing ever (get it with pork). The orange peel beef is really good as is the cashew chicken. The only thing I didn't love were the pan fried noodles. No ""wow"" there, just bland. But I will keep going back for the eggplant alone.",Kristina J.
291,9/4/2013,28,36,30,1lBb0vEudyFr2Vy3sBplsw,Love the rice here. I love the service also. My parents showed me this place because my aunt showed them this place because my cousin showed it to my aunt. Now we always come here,Karina Sanchez S.
292,9/3/2013,23,8,17,5Ykl8aGDhIyGNhl19RUJyA,"YAY! We really needed a fantastic Chinese restaurant on the East side. Thank you Green Dragon! My favorites so far: Szechuan String beans. I don't know how string beans can be this good. Trust me, they are insane.  Some other faves are the Mandarin Filet Mignon, Cashew Chicken, and Sizzling rice soup but I'm excited to try the rest! Great service & friendly staff to boot.",Sara L.
293,8/27/2013,66,29,314,U7OrUlA2WhpaLWZon8UBxQ,Restaurant: Not too big. Cozy. Very clean!,Elizabeth K.
294,8/25/2013,0,0,6,9Oofq3T-N476m60b94c8Qw,"The food here is so yummy! Everything tasted light and ""clean"" - not heavy. The hot things were served very hot and service was cheerful and attentive. My parents love the food here so much that they drive in from Arcadia a few times a month to enjoy the wonderful flavors!",S B.
295,8/21/2013,49,2,15,HFuwkHegy3_cPgerV4_Vyg,"I LOVE this place. The sizzling rice soup is my fave to order when I feel a little under the weather, or it's too hot to eat... Or I don't feel like cooking. :) The dumplings are a fave as well. In fact, everything we have ordered has been delicious. ",Sarah B.
296,8/20/2013,3,4,12,Qd9qtPOm5O2vNymu7ObEvQ,"I have been to this restaurant three times now for lunch with co-workers. Like other reviewers, the taste is bland and it seems you are having the same dish no matter which one you choose. The portions seem larger then normal for lunch specials. They are over feeling for sure. We will try out others in the area but will keep this one in mind if we are near by.",Pat K.
297,7/25/2013,25,0,23,OT1rgIGBbCrv1iN-s0Gksw,4 stars is a bit high. Had the Fun noodles - bland. Soup was good not great. Special shrimp with avocado was interesting and tasty. The place is clean.,Dan F.
298,7/15/2013,13,0,6,finBfSTYcDdjuXjQUOXEIw,"We traveled to Eagle Rock from the Westside because we had heard our beloved waiter/waitress from our favorite Chinese restaurant (Chang's in Brentwood) had opened up their own restaurant. Now, we have a NEW favorite restaurant. The food was just as delicious if not more so than Chang's. Turns out Green Dragon's chef defected from Chang's, too, so no surprise that the food was absolutely superb: very fresh and flavorful in abundant portions. Our three young sons are particularly critical of Chinese dishes, and are always comparing wherever we go to Chang's. However, from their first bites of Green Dragon's pork steamed dumplings to their last bites of sesame shrimp and all the chicken moo shoo and beef lo mein in between, they were begging to make coming to Eagle Rock for Green Dragon a new family tradition.",Lilli L.
299,7/14/2013,40,31,115,L54zORm3LbNfG9bTeM9n1A,"Finally, a solid Chinese food spot in Eagle Rock. Beyond the shadow of a doubt, Green Dragon is the best Chinese food you find in Northeast LA outside of Chinatown. I've dined there at least ten times now since their opening, and have always been satisfied with the resulting meal. Very consistent.",Phillip J.
